rent,realrent
0.09785654994640257,0.045551679626717634
0.0950870715614911,0.09168058146386295
0.060221918759710155,0.03896535594856224
0.06311289877963557,0.03338614963325846
0.07633842664933864,0.027440259672258493
0.0784101214611615,0.03473698004721624
0.06386774446191966,0.03395420427801983
0.06661676626912492,0.030726310088175095
0.06405735219984407,0.03181368307245637
0.06994417618621715,0.021526351596859773
0.06517654750761927,0.023232991391215856
0.05823411068014611,0.028876320875533
0.06802805078007514,0.027520534484153914
0.08212778832225168,0.03211614616460892
0.06150245232752242,0.023687459350267007
0.07854414006881415,0.018247566463172913
0.07855109991854863,0.045193289132547505
0.07129321552905142,0.01924509780284008
0.07300758196007374,0.02300852683077899
0.07381886651529686,0.027270995241645484
0.055550342960353195,0.029335589747558437
0.08385663828684552,0.04413614753661559
0.06310749509529734,0.04150052386331102
0.06403163664571015,0.0322909209681232
0.06698739095460325,0.030172969106583958
0.06166514222774205,0.03817022413304242
0.07864013923140471,0.030147511693756675
0.0897360570195467,0.03360382414764623
0.07216268116901002,0.024780228027334466
0.06566985099947026,0.020391265720794412
0.08504822082755685,0.03662285917879254
0.09038351886304011,0.04400589982077277
0.0785461881758884,0.05336376453797048
0.07392370492679196,0.02364765934603733
0.08065656758630693,0.03874034017818061
0.06221471507532718,0.018435825879460178
0.06423100603863156,0.018200488349849813
0.07307335029195018,0.025565405897764806
0.06079862070714577,0.030406586525200563
0.06357812426188222,0.01970108209356353
0.08282231822018575,0.06103042058358945
0.0764023977018897,0.03531195110838265
0.07515619351464417,0.017599517495961125
0.06871008869482334,0.022666454336437963
0.06378052415821196,0.030069836828231195
0.08316541623944816,0.028018211440772982
0.08611146516265579,0.03041841561519142
0.08021979696728823,0.021346588546622903
0.09095192993422371,0.036289712108743814
0.07439013177087303,0.021666295795496653
0.08503878497589736,0.03154292467478879
0.11428183222475721,0.06685665268921441
0.07709447256234768,0.04264103196404322
0.07027276485212841,0.029424565064869585
0.07818152392047896,0.020835957697514573
0.07467531969915703,0.0262672390721475
0.07903068864636699,0.02453352875364523
0.07997852425079681,0.052678460650115416
0.0692585778560735,0.04099944515000391
0.07147479524576755,0.03821666974830411
0.0791236192793182,0.025062972837993636
0.06938288775598465,0.022801432416848306
0.06073574348856925,0.035820826902266796
0.07992328790331002,0.032100063617033214
0.06287578881200466,0.06638797172681805
0.06568171683536042,0.026087125924985903
0.06501908571135787,0.027583480288699388
0.10075502762382693,0.045408739928173125
0.06401862944676583,0.01376038831913936
0.0793861728209887,0.0200768092124601
0.07929864700556048,0.02101740131404227
0.07350472060369106,0.02770731655912362
0.06301661209423856,0.03737057732709209
0.054072427566250275,0.02482493706485045
0.08013624533141489,0.04252472686587783
0.08152263731834257,0.05708188569077873
0.08101655442709355,0.022226752594291396
0.09018764377465954,0.05899211299618963
0.07480378397651917,0.04951998398253743
0.07930074279015928,0.0297981653703311
0.06860026962792701,0.027313035485649444
0.0868711448196593,0.040234110667319044
0.0750001349960798,0.03822182795492672
0.07751305676595395,0.04284800839821217
0.07928910455210188,0.03614507680569143
0.07451231278347174,0.045642660016059856
0.0774161677724425,0.029758081656870477
0.0728727497279795,0.04479602627773854
0.07327792877266819,0.02491739683633892
0.079464695890494,0.020574175534253347
0.06716580766230382,0.030747795293287587
0.0813411436929607,0.04442277329588694
0.08094712974556548,0.027397895266530064
0.06011116945829115,0.03345341412676734
0.06971342228051108,0.02533486970078701
0.05759337751199196,0.04509445818240356
0.07974972807400943,0.026703000160855906
0.07499096765637044,0.022922570169425765
0.06504700207278866,0.04111232602660179
0.1520467354836072,0.14356458747408676
0.05726009595465238,0.015533085132484475
0.050638171598310196,0.02385845373700366
0.083037903432144,0.03554232815890138
0.060009380757082335,0.032966475779825165
0.07317662618948309,0.04883020360365326
0.08463561290240347,0.033782286307904204
0.06884260757107545,0.056110651678812525
0.07985110802537314,0.029371169294224043
0.07175848793333868,0.04043589664183792
0.07215406538949659,0.022664089679406228
0.09822077936610424,0.05741266246434431
0.05943753796574589,0.02208708715913898
0.05885190222443907,0.03054648322856586
0.06735914409498965,0.0292703192818542
0.08586055407117513,0.035921788047309694
0.06354863667820801,0.015863926696092583
0.05702502278945069,0.04638789552756531
0.06997023649243243,0.013892682184812969
0.05927142739973509,0.02468035207425983
0.0701006733629221,0.030625598555427447
0.08734008860620839,0.038237599684561696
0.09352876080139542,0.0562775500416739
0.08279750589276921,0.03337069615326099
0.08858739660347324,0.05040521568640161
0.062365844536767044,0.04137580406873306
0.1629367796615015,0.12175058297930917
0.07455805448550118,0.023800325911409362
0.07166109015338343,0.031125976308922044
0.07335523716721004,0.0298116432546045
0.0638576705008907,0.040052457173467
0.07184548067332262,0.0230649753725264
0.06759611597379155,0.02378334097924755
0.069568794501935,0.02049796102222659
0.12873476210413481,0.09364955365264842
0.05736076539250729,0.039773777658797936
0.07045904597563238,0.014862938173359866
0.07477836693160789,0.03099431568196419
0.06330945898502142,0.020772353047630015
0.05927615708069702,0.030255756223532215
0.09587255091694794,0.04186412319446669
0.07299523365262099,0.03186866635979941
0.08056153542456314,0.04510327613445756
0.06140725096850104,0.0334702164597165
0.06726185103466627,0.02877630019031102
0.05775652591947272,0.049346925222253174
0.09053526763746299,0.03960075207725371
0.06758084634954749,0.041879253470631025
0.07629179340814936,0.026169076007672626
0.0840919385626563,0.04898792073524468
0.0655464557602693,0.023841899710531963
0.061915582831658766,0.02366529547570392
0.06898754839047533,0.02589010435933132
0.06254843201240115,0.03801683940937917
0.07969167537500732,0.0300572824951998
0.07873500560327347,0.04080730443506106
0.0846006742277993,0.06798372544500314
0.07041905646302131,0.05761906103182282
0.06512510695337215,0.022438863612573537
0.10519123047596533,0.05458220891174516
0.0789303930452364,0.025484716412083788
0.08683656761327535,0.04515366530306411
0.09095166832685593,0.05477030483087735
0.07315055277255222,0.032958270696178245
0.06037448649243425,0.028481105356448867
0.07864025890726489,0.04322427666030553
0.07966655027305193,0.03811363415788141
0.06714706558619986,0.03515377918907161
0.08781586272847478,0.040656633325364205
0.08062152512212786,0.03734314938051961
0.058632218526616625,0.03256442269702291
0.07065333194646096,0.04092973111192123
0.08473549385554915,0.03685551807289347
0.06575728602602088,0.02102977585631436
0.08106598937769484,0.025908560725140677
0.08146238197954903,0.028093349657284054
0.07247054197288755,0.03742233391500321
0.05011452652727243,0.05476568898598831
0.07455150084350072,0.03729596256477293
0.09518357072795167,0.05888128060999927
0.07493293196621297,0.028008724244492026
0.06632089375362414,0.047168596835632674
0.07439886025493754,0.028449243088687008
0.07360353568586765,0.03011842683465032
0.07890044869882254,0.03460783065530387
0.06739369784438741,0.03339490879147347
0.07583132517447078,0.04765459792724415
0.0699308473102223,0.03497056998872948
0.07692756702808572,0.03212695211744045
0.08511659191909912,0.03520368781632658
0.056356832477953554,0.030794422927204527
0.08734585600747206,0.03139076951353287
0.048787574573881075,0.03872065422232686
0.07813216501381073,0.043317323125814336
0.06172553091420665,0.02662584730495788
0.07575399474276502,0.03630247134643117
0.07590616453412094,0.01871008782962523
0.06665283184941811,0.022794808556729086
0.07698120847676371,0.033948504380104286
0.07576512053736603,0.01625746962522054
0.08220977469170612,0.030010864223977866
0.06973350963639932,0.034853461723847526
0.06572097490355736,0.027501426380760113
0.06504379551078676,0.023240267993317295
0.06896763344916292,0.026018491529843608
0.060936641657430186,0.016712659019512834
0.07158395719154419,0.03418945433788536
0.06487403401475877,0.013247428947138819
0.07994080816411729,0.040028080615330766
0.07138265329900156,0.018119976168646298
0.08350424443323888,0.029611084552758977
0.06232587317949312,0.01977253177810809
0.06992975553553511,0.024068834523345184
0.07905913542049685,0.022968618167089002
0.04865409028495612,0.030504965830785935
0.06545430697259538,0.03249045083356224
0.08819485290214985,0.03410327370337862
0.07743892987237187,0.03451254599410447
0.06635991568917134,0.047769545782886336
0.06446905416400704,0.020207712386854614
0.06839246690530107,0.03519851284679984
0.16980493245103873,0.13351611065225305
0.07607740926756633,0.03167644664237362
0.07184863738089788,0.028770371498998595
0.07550516861168914,0.02047832530481577
0.06383819129125365,0.03499112077407648
0.08279635771766657,0.0419270488639311
0.06656232393547416,0.042454178542138996
0.08987879484653423,0.053276708330629294
0.08646710672720155,0.05840227394537217
0.0590533400362677,0.03274113125453393
0.08509282450070403,0.03715281797396655
0.06963045994481322,0.029795937302637424
0.060471861380311194,0.016136374112860202
0.0659544168583364,0.022924057932496557
0.06985801692009112,0.03256884737191506
0.06844078287059246,0.06336915883969846
0.08404401657307173,0.025833398271600055
0.0783025399821712,0.02675898231858649
0.047240859847709364,0.032417497314695745
0.07460351960474822,0.022505811255565746
0.09447304589360629,0.0360729667985954
0.0538885326284207,0.024355345683917402
0.07362330783596509,0.0310002226463281
0.06770250046618656,0.02774941269960132
0.11498296600909091,0.0843090117909889
0.08026292951604155,0.02770258400489688
0.06993257496568535,0.018217307318649695
0.12517790393820705,0.08383172062616533
0.07618233281822613,0.03159723531404363
0.07472850714534321,0.020538671577394557
0.07261803420956324,0.02154956293692567
0.05031013028776266,0.024437206494789254
0.08061883821259025,0.044947519732079354
0.07435325014340212,0.03335534581505283
0.05393511489707933,0.025312900464040083
0.0912098466666931,0.03660641374250842
0.08203803477710313,0.03248156882618632
0.07440611180840617,0.04426273862021189
0.07486413003943958,0.03349258766525719
0.11146983217834586,0.09982680003366744
0.06609330040050182,0.04409988988859708
0.0834609125024151,0.04256871714904303
0.08932300758344704,0.03375130424788384
0.07175186328027047,0.017991093333139127
0.08488653509857408,0.043720238079599946
0.05257515782753848,0.020167710769507262
0.07210988414624082,0.054735246297174495
0.07241817053045572,0.029382047232817333
0.06723903301855054,0.03813241086359021
0.08557875574139356,0.025808451774864943
0.07512690048045283,0.022571373082867312
0.09258738333162471,0.04272649612395072
0.07887836731395777,0.027264660740740417
0.07768587733042522,0.021679648824215428
0.06480757240864424,0.025954816946563947
0.06686250199295067,0.03868855322084019
0.06120576825972537,0.03630993806542674
0.07129842009040321,0.015414858567301393
0.07062131644566921,0.037746252616204956
0.06500826425046674,0.026369384809926445
0.07095726463634029,0.02721542879569183
0.07178437814680454,0.04625296203094485
0.06908768115534848,0.036650740484364876
0.06581472135428709,0.023965383320251346
0.0734610426426944,0.03372737246268349
0.07412474263897367,0.027303218477109353
0.06901351403989206,0.01881328101130918
0.06137174106490419,0.024126428381299983
0.08790848842979032,0.04253003908957993
0.06299721201168301,0.02393157731595987
0.07676211616461862,0.04446095923134107
0.06383893920270817,0.020746752276227944
0.06418220562527847,0.016750998574828768
0.07763256692395101,0.023002539463153674
0.06964403669689215,0.029329555726021604
0.08239320873372138,0.03294115774067637
0.0769786197284976,0.0315606414964669
0.07416933274994246,0.017898323765232375
0.09517557392308672,0.048455804701178315
0.08189153493296451,0.018816573334163426
0.11810816785443037,0.07675007024426185
0.06385888136195712,0.017274115900734535
0.0635606015044539,0.010443635745334832
0.07188108076589457,0.038061674677600674
0.06334835787381835,0.03091606978301735
0.07370689018402911,0.022493458773127487
0.07464323827967244,0.035569536522031445
0.06041409511148781,0.021787819984374724
0.0788902169499092,0.022552030232202074
0.06597422706617674,0.016339274191275184
0.07186774631443918,0.03806695237662834
0.07008663738206551,0.020058350108652655
0.07792065167540096,0.03100095899395208
0.06817304986428928,0.022570244130228925
0.09655313137827364,0.04146729362181637
0.0751329816386234,0.024444713372853623
0.06309906785730796,0.03667689965112598
0.06652522702132094,0.02995700058889982
0.06324146807978202,0.023801045891435498
0.07387647885256836,0.028982763088397676
0.09140148955936826,0.05657164838149651
0.07562027446214231,0.05481651770775963
0.0820571502258322,0.034802482013655565
0.07235145654727723,0.05322623113561056
0.07544386805904388,0.025314715711598938
0.07897583491294173,0.033006741070618774
0.09111004444899164,0.03494046415238257
0.07858364332175162,0.025651917546316308
0.0774013018984167,0.024973521625358753
0.06795061599862698,0.016499192828360373
0.07256823887742543,0.03449799868968492
0.06462654457741979,0.028232805475523273
0.07094455234631697,0.021050707676629983
0.06081112735025457,0.021405816096730586
0.06926240551035726,0.033843196889580845
0.0686300656959724,0.02709505275283338
0.07004343683308584,0.033002044280159425
0.05436949601971258,0.021838254623454786
0.07327407478294885,0.03352264024898413
0.070753184437334,0.022902532133235506
0.0698660195399078,0.03265366438108683
0.06943540122694532,0.02381300971584516
0.052939725589743705,0.025001932578663323
0.0744626651552177,0.024947644419325406
0.07516260040979704,0.03575923844132993
0.0682643925695837,0.02341087588716955
0.08248702837716632,0.05086756424057825
0.08209610250142765,0.045693818561803705
0.08943463370051005,0.03844078055240151
0.06331637695029294,0.04264001276643051
0.1119548964951527,0.11816931527293388
0.05847471833295494,0.035470485998146034
0.06771346554601732,0.021141742693051354
0.0568427366189009,0.020375852100537457
0.07218560797366841,0.028398195731000955
0.06534228591205736,0.027185614827378638
0.0651272264881958,0.029666726381068216
0.0832208474394274,0.02401605632838803
0.08767178556976332,0.0801586498940976
0.06591211796884336,0.025875145328051657
0.07629813467485785,0.03061645206851313
0.06022447639843952,0.02465022340251429
0.09758710846310617,0.045964147385388454
0.07123715923842491,0.021299961047795635
0.07566154493136393,0.035985782691374577
0.05989738747408943,0.026085085426091992
0.06346523660142568,0.02884520864746637
0.07433482928942198,0.036256321248613214
0.15187332393058076,0.10938704466100643
0.07546676691191781,0.031132793814297916
0.11641901444037964,0.08738679737667071
0.07568818821896876,0.029490780342766285
0.07559517034978862,0.020205744166212153
0.07871815322501063,0.025717125831520037
0.07550962595791154,0.022900233585345677
0.08072991057825507,0.03735964415572277
0.08811395640997824,0.03930877475658653
0.0770540399962645,0.02555427788698446
0.05097987383093367,0.027915706099980023
0.06060548092837412,0.045989800995023866
0.08068124299651513,0.030243622175242485
0.07730332979666389,0.03376823681315306
0.0724632344639965,0.022530685377487685
0.0651652150284226,0.038443290103833724
0.07759611380314871,0.03556622502269972
0.07753800705871322,0.024982658475290683
0.052200907379365884,0.03815819953524924
0.05663395169331784,0.028608226326361442
0.06872078473318087,0.026351278791854397
0.09465939513743374,0.03352689873110889
0.06333573591100242,0.021383393026879895
0.06334994978135153,0.020232992007429756
0.08001696785202603,0.03667491081839393
0.06951387074608853,0.0269596038697936
0.08933733480442778,0.05092289999560708
0.08848207105360363,0.03382226108382706
0.08453521685444941,0.03453804023758496
0.07981866584684293,0.02289610908450354
0.06964068991947138,0.0237505718345142
0.06973011961541409,0.015850424901556654
0.08647150771218409,0.037869791062292914
0.07015972916621176,0.029091003540623713
0.06706647409172582,0.03040868446246961
0.08890260788485005,0.03597826826374612
0.06970505088519591,0.02803185263717986
0.06120036831798985,0.030952945084954445
0.07651053858702601,0.03055238812611902
0.05252937991556697,0.04563002078121312
0.06655368362078244,0.029091305667614902
0.07382214822664496,0.01902152476250722
0.06719171369333495,0.031059025495274895
0.0880695582446645,0.03423663464976944
0.07058035039257043,0.03442521013321733
0.07787175405408114,0.03388577373694914
0.09489879759514668,0.03928689353925837
0.0629116010648274,0.043361505799657196
0.08282455888298583,0.032204242035618905
0.09531933925392987,0.03921190615120932
0.06566698830351667,0.028881781054490675
0.07190819456411303,0.02977100307099909
0.07539856425684349,0.02407198850237858
0.07121024358614506,0.04507302769968381
0.042864724821102235,0.027425549332044406
0.07969866518125429,0.027394068732901948
0.07121525040397744,0.03144174780327281
0.08156052030948163,0.028361654037632023
0.07408366501184761,0.03222854060314055
0.07218198564051659,0.024075465986654398
0.08568525644519608,0.030584773614966653
0.07524117350239173,0.04205093014909477
0.0783190692521885,0.03476623500676204
0.08688049064474193,0.04025071303334705
0.07984104121918482,0.0346487828811262
0.06559751317275402,0.027044340053334795
0.08840685598408829,0.04118234244989684
0.08027507228846387,0.04026651094536055
0.07187856562630944,0.04198564107082576
0.07125180381054944,0.04518930908145215
0.06629215620181873,0.03731459805713016
0.05569567397468255,0.02083342571536264
0.07502746392491685,0.026807686402535495
0.06984775639355387,0.020760514737484814
0.07167761212773378,0.02972422273234733
0.05920037740759442,0.031122476435164578
0.08171190850955137,0.03989840212877164
0.06658014168071606,0.02881210859601814
0.09089675150856086,0.049854804009648236
0.07387737315601972,0.03932252352013009
0.07845289875062154,0.026951244367742384
0.07733054840129407,0.02822311546834196
0.08431741115674873,0.039553159240183364
0.06318584938799657,0.040053925827125206
0.055295289932452446,0.03378591250192257
0.06347551556859583,0.02193584348587515
0.08525469630764076,0.03421493789726712
0.06686743162635028,0.02511301863401369
0.07378180573077221,0.02663167831824211
0.08691575458271493,0.04319988105075222
0.08286671965004665,0.04414311978979978
0.08727946369230266,0.033999413917709165
0.06608493619133014,0.027703597594756792
0.0791924868641823,0.027381934659523932
0.08580059361671304,0.038901210421386216
0.0770908784951486,0.02102143623178825
0.07471286390852364,0.037995421421955486
0.06825032229153813,0.02588005933572983
0.08161806082376385,0.04446760497211616
0.07155430207359152,0.04040330014488571
0.09762425823956795,0.06094925177482599
0.07088744832370805,0.03307942211375154
0.06560387522176234,0.017164213901024513
0.09147261449018268,0.03224579982946092
0.06123883377662779,0.020017913420307724
0.11434784897793325,0.07140930903279381
0.08727587553426432,0.04121502098228881
0.07011643225210051,0.01993275539926736
0.0894323482966205,0.03968699559438324
0.0666262806836434,0.03917081135480888
0.08354727367260015,0.035090101608823886
0.08077165023141487,0.028934304400601765
0.09769057577461142,0.057807235830660775
0.0775101741874396,0.03955702984065952
0.09538019659549928,0.05130481067950355
0.05800211082334018,0.03518412630086455
0.0656915475583563,0.03146306256028063
0.06651285730672268,0.02918648294757131
0.07797744747299891,0.02496407868816429
0.08645666983260497,0.03189550990031473
0.09198913228709041,0.04094834329592402
0.07062443613344271,0.028139272740591106
0.0794505676165519,0.027652457576688827
0.06735671557327709,0.0379080488800847
0.06926594891297098,0.014904031089096987
0.08386931233028354,0.04033105304505021
0.06923818939123458,0.01631956855153533
0.07944224802774345,0.042841533294835706
0.06848985815874267,0.023784993752951355
0.06489875982022895,0.02267279186842932
0.09036384163716081,0.04368561414620032
0.08030336952822249,0.03410517443089059
0.07824559914902542,0.03926812261011425
0.05284604940309425,0.022982480912660534
0.07903424110705483,0.0248214501558138
0.07013272275899284,0.022031022388218767
0.0872953450522433,0.035245691558610764
0.06234202910035845,0.025849754869750205
0.07747714665293916,0.03400218218185745
0.07297068819376144,0.02545153231512885
0.07338943737343853,0.022013760622769885
0.07497274733186643,0.02462978622510103
0.08696775773696883,0.031245167835965967
0.0717628175465856,0.037214977548084255
0.06273022383462129,0.023274033736265645
0.0690003081548047,0.024820398230539494
0.05226842343286651,0.021956703544753767
0.0688358128647638,0.045716964233836505
0.07250250750313218,0.02925495029352057
0.05012979637715196,0.043436943418865594
0.06756062737468577,0.033451244412260606
0.06744247847803697,0.025505753728489008
0.07599036417881992,0.06016974078353017
0.09041032648441388,0.03180950115782874
0.07923040029851965,0.02217718829484062
0.0783566572918019,0.027554220947898528
0.06003444743485014,0.03029579360771618
0.07692769646107668,0.025564321403462122
0.0788361225723421,0.02259466433130574
0.06968585555839081,0.023325306704919918
0.07250917657253375,0.026148774868149243
0.07482288139003805,0.03491370855609008
0.10101372573506359,0.06460371765661578
0.06027985475383013,0.031435172999713226
0.0748246309454738,0.021626015533195413
0.06117288250445401,0.030962365800696237
0.08454613051597053,0.038384711847062124
0.07177044716513716,0.014163405198213762
0.0666800875331725,0.03030152950523671
0.08379272386008975,0.02776289171644517
0.07780323076384123,0.04059046139268673
0.060638934720405005,0.022259653921260603
0.06070231996333658,0.057717125503103234
0.08522325489620655,0.033505768802449445
0.054389595627339825,0.027830487553107092
0.060274221700658694,0.024804180312452934
0.07769719008151027,0.03345060805474071
0.10734534174833388,0.055256210634046
0.07883235709957669,0.03330545030626072
0.07886499930561074,0.03945617972809443
0.06589139966604343,0.03052274161850217
0.09740243204929479,0.04144109876739487
0.06159820562611168,0.021684221841884302
0.07009317461717428,0.028452856114105283
0.06917738324979059,0.021133521636287813
0.08057822532404069,0.03457639206812822
0.07034992037839896,0.04424270715869149
0.0667839010608748,0.015146943561934719
0.06711117502609186,0.024073002123263205
0.08241328349466923,0.04290021991583131
0.06768250069994389,0.014657201439715375
0.06967128929862325,0.03282546958507505
0.07045219177391995,0.023331730536761346
0.05983678320285168,0.019630909882376563
0.06495828754264055,0.03166077825811902
0.07450579894235143,0.017275239917551602
0.09397004059262938,0.06257404529389189
0.07593919780632827,0.04453613356028719
0.0624223029203484,0.05243410705228273
0.0850504221669853,0.03290378949626692
0.08789689696441991,0.03635031851599929
0.0759682095422422,0.02648785585324097
0.08352650865804469,0.034693907993471135
0.07035627996429618,0.026402694755212477
0.07126190852486892,0.047882168666242675
0.09402805874217,0.04790255903789393
0.06233053905459078,0.03131028963351504
0.06632065397024312,0.02992967073952537
0.06337389164007125,0.01596726597980378
0.07740300637022615,0.0272530947975303
0.07535197298848127,0.01950443947656418
0.08641606678241874,0.03560699952536648
0.08206005462278589,0.022365389853909838
0.07427614529217101,0.02667414333413536
0.08591192747532092,0.1018827456251878
0.0725144620333417,0.03466264626024619
0.08257906106790969,0.030057470211040115
0.07511584757178566,0.037933368115508084
0.07242736921333193,0.03023118253848629
0.0732713862140053,0.028404543524779526
0.055875682329981864,0.04132148286115898
0.08942548366752633,0.05455887365815887
0.06382739333350847,0.03350102034433159
0.06954655964233625,0.03085404374674374
0.059300790535382404,0.04140438785527054
0.08986360557878131,0.033048041775489784
0.08449588550197618,0.04252576751850349
0.07089528420050016,0.020898819578988037
0.07713362178503794,0.031891346331243214
0.06728590048011984,0.03157369887656146
0.087762897472031,0.04430207112350928
0.07327849922725325,0.03248688212112633
0.06632117775724358,0.03420865220076387
0.059907324889681764,0.028737031832696137
0.07331643099202721,0.012896384947444462
0.06393225802097102,0.030308646292861688
0.07369471864282728,0.04315636268964765
0.06423730486118558,0.023400093918907017
0.07090606045577984,0.020784962531435622
0.07167276833844925,0.029466215007715076
0.07112548083101061,0.02443575019254471
0.08129324952114272,0.04013060364796169
0.07834261040491243,0.03185426796204711
0.06380941506990719,0.024726974162445577
0.08124414875503218,0.034802711146077296
0.059459924095735764,0.04136767116745795
0.05640836975555675,0.028407053606762184
0.07755515857187699,0.03793123963128899
0.07115803283302509,0.03490056137499284
0.06303768699961496,0.020632554519489
0.06554077237340188,0.03250447591534961
0.08303256966537689,0.028860908903189337
0.0728767779307573,0.038310651245934295
0.08128009904110112,0.030136958403495524
0.08448782770644461,0.0476894360157875
0.0691653995679129,0.03785504528729761
0.09673047948052485,0.0490756578617348
0.08841668772735267,0.039794245814564685
0.12217506462628536,0.06616073917710683
0.06365606499059193,0.03864975282984518
0.07798800003497956,0.032006411043075986
0.08197146477015982,0.051763328070706466
0.06817702475229796,0.04103970965037737
0.0765309458803008,0.026333196987655776
0.07368197732996311,0.024829018270997167
0.06734212491007081,0.027627858107729386
0.05906658466397369,0.035479090217196856
0.06691955534487092,0.040303242068726645
0.06520833452303774,0.07094082776630291
0.054378626265233466,0.044501880133005246
0.09353832205440334,0.043900355303804
0.0804317475946063,0.0386548716419782
0.08644454372260742,0.04550034956966924
0.07398726093294387,0.02453514375720145
0.06186030541127306,0.0203788686472783
0.06274719411843965,0.03750460414442878
0.07739626505487891,0.026571484655940954
0.09468800986078424,0.042920070267901705
0.07040635009328433,0.026824009449319782
0.08290718301066208,0.026830622455178334
0.06362422232431762,0.03174267148236973
0.08137514790799145,0.033157584018706714
0.07210914889570674,0.031591269616660575
0.07393601442547837,0.01908103569210548
0.07212433204436919,0.014700397249322303
0.06253599697115278,0.02515890131505613
0.06038233569718906,0.02306728957707813
0.07590218860569127,0.026591723937782932
0.06810387914018984,0.039931562967539413
0.07624021654223179,0.033122808660614414
0.07107336205204214,0.02715638684801921
0.06699167045718524,0.025224217436771015
0.08904514024550833,0.05695658818445388
0.0821927582241792,0.035136730661662785
0.076227115043821,0.040240429992041526
0.07606899893639557,0.034609936715294984
0.08464910352647809,0.02822520263176623
0.0717062518622868,0.034605467053090436
0.0700572383015719,0.037961792221243074
0.061999094401737294,0.02405725915658098
0.08566001855338597,0.04812087907997485
0.06776682545197162,0.024398337785233933
0.0783274163218856,0.03343454499706323
0.06540099772463119,0.03001307464716239
0.08550825716923828,0.032710637876127116
0.058661848283463304,0.034935889835912816
0.0809166111147862,0.02190451937760708
